qid,prompt,original_pred,pred,gold,em,f1,inference_duration (s),inference_energy_consumed (kWh),inference_emissions (kg),retrieval_duration (s),retrieval_energy_consumed (kWh),retrieval_emissions (kg)
10,"Using the provided context, answer the question with as few words as possible. Context: The Fall, starring Gillian Anderson, is a British-Irish drama series produced by Artists Studio and created by Allan Cubitt. It premiered in the Republic of Ireland at 21:30 on 12 May 2013, and in the UK on BBC Two at 21:00 on 13 May 2013.[1] The series features Jamie Dornan, with John Lynch, Bronagh Waugh, Stuart Graham, and Niamh McGrady.
Question: who is rose in the fall season 2
Answer: ",Not mentioned.,not mentioned,Valene Kane,0,0.0,0.3283706999500282,9.180568380717124e-05,2.6956039060011767e-05,0.024548249220712477,6.683164967732187e-06,1.919526291525901e-06
11,"Using the provided context, answer the question with as few words as possible. Context: In the United Kingdom, corporation tax is a corporate tax levied in the United Kingdom on the profits made by UK-resident companies and on the profits of entities registered overseas with permanent establishments in the UK.
Question: what is the corporate tax rate in great britain
Answer: ",19%,19,20%,0,0.0,0.3080206000013277,8.594352189808489e-05,2.523478762061993e-05,0.024548249220712477,6.683164967732187e-06,1.919526291525901e-06
12,"Using the provided context, answer the question with as few words as possible. Context: Sinéad (/ʃɪˈneɪd/ shi-NADE; Irish pronunciation: [ˈʃɪnʲeːd̪ˠ] or [ʃɪˈnʲeːd̪ˠ]), is an Irish feminine name. It is derived from the French Jeanette, which is cognate to the English Janet, itself a feminine form of the Hebrew Yohannan, ""God forgave/God gratified"". In English, Sinéad is also commonly spelled Sinead. The name is generally translated into English as either Jane or Jennifer, or as the female version of the Scottish name Jean.
Question: what is the meaning of the name sinead
Answer: ",God forgave or God gratified.,god forgave or god gratified,God forgave/God gratified,0,0.5,0.3606722999829799,0.0001010729082249,2.967708696276386e-05,0.024548249220712477,6.683164967732187e-06,1.919526291525901e-06
13,"Using the provided context, answer the question with as few words as possible. Context: From 1947 to 2017, the Indian economy was premised on the concept of planning. This was carried through the Five-Year Plans, developed, executed, and monitored by the Planning Commission (1951-2014) and the NITI Aayog (2015-2017). With the prime minister as the ex-officio chairman, the commission has a nominated deputy chairman, who holds the rank of a cabinet Minister. Montek Singh Ahluwalia is the last deputy chairman of the commission (resigned on 26 May 2014). The Twelfth Plan completed its term in March 2017.[1] Prior to the Fourth Plan, the allocation of state resources was based on schematic patterns rather than a transparent and objective mechanism, which led to the adoption of the Gadgil formula in 1969. Revised versions of the formula have been used since then to determine the allocation of central assistance for state plans.[2] The new government led by Narendra Modi, elected in 2014, has announced the dissolution of the Planning Commission, and its replacement by a think tank called the NITI Aayog (an acronym for National Institution for Transforming India).
Question: which five year plan was affected by indo pak indo china war
Answer: ",Fourth Five-Year Plan,fourth fiveyear plan,The Third Five-year Plan,0,0.6666666666666666,0.2813474999857135,7.888246980737122e-05,2.316151733855503e-05,0.024548249220712477,6.683164967732187e-06,1.919526291525901e-06
14,"Using the provided context, answer the question with as few words as possible. Context: The following 40 pages are in this category, out of  40 total. This list may not reflect recent changes (learn more).
Question: what are three different types of hotel properties
Answer: ",Resort boutique convention.,resort boutique convention,Hotel barge,0,0.0,0.3151357999886386,8.82037799082154e-05,2.589844591148082e-05,0.024548249220712477,6.683164967732187e-06,1.919526291525901e-06
15,"Using the provided context, answer the question with as few words as possible. Context: The Indian High Courts Act of 1861[1] (24 & 25 Vict. c. 104) was an act of the Parliament of the United Kingdom to authorize the Crown to create High Courts in the Indian colony.[2] Queen Victoria created the High Courts in Calcutta, Madras, and Bombay by Letters Patent in 1865. These High Courts would become the precursors to the High Courts in the modern day India, Pakistan, and Bangladesh. The Act was passed after the Indian Rebellion of 1857 and consolidated the parallel legal system of the Crown and the East India Company.
Question: who decides the number of judges in the high court
Answer: ",The Crown., crown,the President of India,0,0.0,0.2746287999907508,7.700070391354596e-05,2.2608992126256683e-05,0.024548249220712477,6.683164967732187e-06,1.919526291525901e-06
16,"Using the provided context, answer the question with as few words as possible. Context: Roger Federer was the defending champion and successfully defended his title, defeating Marin Čilić in the final, 6–2, 6–7(5–7), 6–3, 3–6, 6–1. It was Federer's 20th Grand Slam singles title and record-equalling sixth Australian Open men's singles title (tied with Roy Emerson and Novak Djokovic).[1] With the win, Federer became the first male player to win at least six titles at two Grand Slam tournaments (six at the Australian Open and eight at Wimbledon). Federer became the oldest man to win a Grand Slam singles title in the Open era since Ken Rosewall in 1972.[2] The time span between Federer's first Grand slam glory at Wimbledon and this latest, almost 15 years, is an Open era record in the men's singles field.[3] This was also the 10th time that Federer has defended a Grand Slam title, with the previous time being at the 2008 US Open. Čilić became the first Croatian player to reach a singles final at the Australian Open.[4]
Question: who has won the mens singles title in the australian open tennis tournament
Answer: ",Roger Federer.,roger federer,Roger Federer,1,1.0,0.3564438999746926,9.96395773124375e-05,2.9256231494321964e-05,0.024548249220712477,6.683164967732187e-06,1.919526291525901e-06
17,"Using the provided context, answer the question with as few words as possible. Context: The brain is an organ that serves as the center of the nervous system in all vertebrate and most invertebrate animals. The brain is located in the head, usually close to the sensory organs for senses such as vision. The brain is the most complex organ in a vertebrate's body. In a human, the cerebral cortex contains approximately 15–33 billion neurons,[1] each connected by synapses to several thousand other neurons. These neurons communicate with one another by means of long protoplasmic fibers called axons, which carry trains of signal pulses called action potentials to distant parts of the brain or body targeting specific recipient cells.
Question: where does the brain get its energy from
Answer: ",glucose from blood.,glucose from blood,"most of its energy from oxygen-dependent metabolism of glucose (i.e., blood sugar)",0,0.4,0.2919359999941662,8.079411946383112e-05,2.3722817038874515e-05,0.024548249220712477,6.683164967732187e-06,1.919526291525901e-06
18,"Using the provided context, answer the question with as few words as possible. Context: Slasher is a Canadian television horror anthology series created by Aaron Martin.
Question: where was the first season of slasher filmed
Answer: ",Toronto Ontario.,toronto ontario,"Orangeville, Ontario, Canada",0,0.4,0.2833061999990605,7.933328877232447e-05,2.3293887069102413e-05,0.024548249220712477,6.683164967732187e-06,1.919526291525901e-06
19,"Using the provided context, answer the question with as few words as possible. Context: ""If a tree falls in a forest and no one is around to hear it, does it make a sound?"" is a philosophical thought experiment that raises questions regarding observation and perception.
Question: who said if a tree falls in the woods and nobody hears it
Answer: ",The question is attributed to George Berkeley., question is attributed to george berkeley,Philosopher George Berkeley,0,0.4444444444444444,0.3669349999981932,0.0001023042821397,3.0038643698345826e-05,0.024548249220712477,6.683164967732187e-06,1.919526291525901e-06
20,"Using the provided context, answer the question with as few words as possible. Context: Pinophyta (or Coniferophyta) - Conifers
Ginkgophyta - Ginkgo
Cycadophyta - Cycads
Gnetophyta - Gnetum, Ephedra, Welwitschia
Question: the seed of a gymnosperm seed is made in the
Answer: ",ovule,ovule,either on the surface of scales or leaves,0,0.0,0.2359549999819137,6.632073411159275e-05,1.947313309005713e-05,0.024548249220712477,6.683164967732187e-06,1.919526291525901e-06
21,"Using the provided context, answer the question with as few words as possible. Context: A subcutaneous injection is administered as a bolus into the subcutis,[1] the layer of skin directly below the dermis and epidermis, collectively referred to as the cutis. Subcutaneous injections are highly effective in administering vaccines and medications such as insulin, morphine, diacetylmorphine and goserelin. Subcutaneous, as opposed to intravenous, injection of recreational drugs is referred to as ""skin popping"". Subcutaneous administration may be abbreviated as SC, SQ, sub-cu, sub-Q, SubQ, or subcut. Subcut is the preferred abbreviation for patient safety.[2]
Question: where would a subcutaneous injection be made in the skin
Answer: ",subcutis layer,subcutis layer,the subcutis,0,0.6666666666666666,0.3421270999824628,9.473542445807004e-05,2.7816271238960616e-05,0.024548249220712477,6.683164967732187e-06,1.919526291525901e-06
22,"Using the provided context, answer the question with as few words as possible. Context: The first step in ossification of the cartilage is that the cartilage cells, at the point where ossification is commencing and which is termed as an ossification center, enlarge and arrange themselves in rows.[1]
Question: when do primary ossification centers appear in an embryo
Answer: ",During embryonic development.,during embryonic development,prenatal development,0,0.4,0.2837889000074938,7.953226874523204e-05,2.3352311686178656e-05,0.024548249220712477,6.683164967732187e-06,1.919526291525901e-06
23,"Using the provided context, answer the question with as few words as possible. Context: ""There's a Guy Works Down the Chip Shop Swears He's Elvis"" was Kirsty MacColl's first hit single, charting in the UK at #14 in 1981, and remaining in the charts for nine weeks.[2] It reached #9 in the Irish charts. A promotional version was released in the USA, which instead referenced a truck stop as opposed to the very British chip shop, but this was only available to DJs and did not get a full release.
Question: who wrote there's a guy works down the chip shop lyrics
Answer: ",Kirsty MacColl and Steve Earle.,kirsty maccoll and steve earle,Kirsty MacColl,0,0.5714285714285715,0.3343029000097886,9.846190968475271e-05,2.8910444030462317e-05,0.024548249220712477,6.683164967732187e-06,1.919526291525901e-06
24,"Using the provided context, answer the question with as few words as possible. Context: The Honda Fit (Japanese: ホンダ・フィット, Honda Fitto), also marketed as the Honda Jazz (Japanese: ホンダ・ジャズ, Honda Jazu), is a five-door, front-engine, front-wheel drive B-segment subcompact car manufactured and marketed by Honda since 2001 and now in its third generation. Marketed worldwide and manufactured at ten plants in eight countries,[1] sales reached almost 5 million by mid-2013.[2]
Question: what is the weight of a honda fit
Answer: ",Not provided in context.,not provided in context,"1,020–1,080 kg",0,0.0,0.2618507000152021,7.18813963475788e-05,2.110585801749854e-05,0.024548249220712477,6.683164967732187e-06,1.919526291525901e-06
25,"Using the provided context, answer the question with as few words as possible. Context: Season 1 of Winx Club an Italian animated series, premiered on Rai 2 on 28 January 2004 and concluded on 26 March 2004, airing 26 episodes. The series focuses on Bloom, a 16-year-old girl from Earth who discovers she has magical abilities, as she enrolls in Alfea, a school for fairies in the land of Magix. Along with her newfound friend Stella, a 17-year-old fairy princess she meets apartment roommates Flora, Musa, and Tecna, and they form the Winx Club. During their adventures, they become good friends and get to know some of the boys from another school called Red Fountain, but also encounter some adversaries, including a trio of witches called The Trix.
Question: when does bloom find out who she is
Answer: ",When Bloom finds out who she is it's when she discovers her magical abilities.,when bloom finds out who she is its when she discovers her magical abilities,"Addio Magix!""  / ""The Font of Dragon Fire",0,0.0,0.4379042999935336,0.0001261192140638,3.703119806463153e-05,0.024548249220712477,6.683164967732187e-06,1.919526291525901e-06
26,"Using the provided context, answer the question with as few words as possible. Context: A justice of the peace (JP) is a judicial officer, of a lower or puisne court, elected or appointed by means of a commission (letters patent) to keep the peace. In past centuries the term commissioner of the peace was often used with the same meaning. Depending on the jurisdiction, such justices dispense summary justice or merely deal with local administrative applications in common law jurisdictions. Justices of the peace are appointed or elected from the citizens of the jurisdiction in which they serve, and are (or were) usually not required to have any formal legal education in order to qualify for the office. Some jurisdictions have varying forms of training for JPs.
Question: what is the job of justice of the peace
Answer: ",To maintain peace and handle local legal matters.,to maintain peace and handle local legal matters,"a judicial officer, of a lower or puisne court, elected or appointed by means of a commission (letters patent) to keep the peace.",0,0.1481481481481481,0.4315243000164628,0.0001211983614154,3.5586334405901856e-05,0.024548249220712477,6.683164967732187e-06,1.919526291525901e-06
27,"Using the provided context, answer the question with as few words as possible. Context: Lynne Hobbs (also Slater) is a fictional character from the BBC soap opera EastEnders, played by Elaine Lordan from September 2000 to July 2004. Lynne is a fierce judge of right and wrong, although she is not always able to practise what she preaches. She has a turbulent relationship with husband Garry (Ricky Groves), but despite her complaints about him, it ends up being Lynne's adultery that puts their relationship in jeopardy long before Garry strays.
Question: who was kat slater's sisters in eastenders
Answer: ",Lynne Hobbs (Slater) is Kat Slater's sister.,lynne hobbs slater is kat slaters sister,Lynne,0,0.25,0.3629289999953471,0.0001065860716502,3.129586526138656e-05,0.024548249220712477,6.683164967732187e-06,1.919526291525901e-06
28,"Using the provided context, answer the question with as few words as possible. Context: National Football League (1933–present)
Question: whens the last time the patriots played the eagles
Answer: ",October 15 2023.,october 15 2023,Super Bowl LII,0,0.0,0.4422222000430338,0.0001246304213944,3.6594057882425255e-05,0.024548249220712477,6.683164967732187e-06,1.919526291525901e-06
29,"Using the provided context, answer the question with as few words as possible. Context: The 2017 World Series was the championship series of Major League Baseball's (MLB) 2017 season. The 113th edition of the World Series, it was played between October 24 and November 1. The series was a best-of-seven playoff between the National League (NL) champion Los Angeles Dodgers and the American League (AL) champion Houston Astros. It was sponsored by the internet television service YouTube TV and officially known as the World Series presented by YouTube TV.[2][3]
Question: who's playing in the world series and when is it
Answer: ",Los Angeles Dodgers vs. Houston Astros October 24–November 1 2017.,los angeles dodgers vs houston astros october 24–november 1 2017,Houston Astros,0,0.3333333333333333,0.4281673000077717,0.0001301810553563,3.82238383020907e-05,0.024548249220712477,6.683164967732187e-06,1.919526291525901e-06
30,"Using the provided context, answer the question with as few words as possible. Context: Doctor Poison is the name of two fictional characters, supervillains who appear in DC Comics publications and related media. Both villains were members of the super-villain team Villainy Inc. and have appeared as major recurring enemies for Wonder Woman.
Question: who plays the evil doctor in wonder woman
Answer: ",No known actor plays Doctor Poison in Wonder Woman.,no known actor plays doctor poison in wonder woman,Elena Anaya,0,0.0,0.3890386000275612,0.0001092131400873,3.206722664627101e-05,0.024548249220712477,6.683164967732187e-06,1.919526291525901e-06
31,"Using the provided context, answer the question with as few words as possible. Context: Summer of '42 is a 1971 American coming-of-age comedy-drama film based on the memoirs of screenwriter Herman Raucher. It tells the story of how Raucher, in his early teens on his 1942 summer vacation on Nantucket Island (off the coast of Cape Cod), embarks on a one-sided romance with a young woman, Dorothy, whose husband had gone off to fight in World War II.
Question: who starred in the movie summer of 42
Answer: ",John T. Murray Dorothy McGuire and Richard Dreyfuss.,john t murray dorothy mcguire and richard dreyfuss,Gary Grimes,0,0.0,0.368310299993027,0.0001085437362806,3.18706759054852e-05,0.024548249220712477,6.683164967732187e-06,1.919526291525901e-06
32,"Using the provided context, answer the question with as few words as possible. Context: The 1924 Winter Olympics, officially known as the I Olympic Winter Games, and known at the time as Semaine Internationale des Sports d'Hiver (""International Winter Sports Week""), was a winter multi-sport event held in Chamonix, France, from 25 January to 5 February 1924. Norway topped the table, collecting seventeen medals in total, including four gold,[1] three of which were won by Thorleif Haug in the nordic combined and cross-country skiing events.[2] Norway also achieved two podium sweeps, winning all three medals in both the 50 km cross-country skiing and the nordic combined. This remained a record at the Winter Olympics until 2014.[a][4]
Question: who won the most medals in the 1924 winter olympics
Answer: ",Norway,norway,Norway,1,1.0,0.2124429999967105,6.031365552347883e-05,1.77093311298444e-05,0.024548249220712477,6.683164967732187e-06,1.919526291525901e-06
33,"Using the provided context, answer the question with as few words as possible. Context: Uncle Tom's Cabin; or, Life Among the Lowly,[1][2] is an anti-slavery novel by American author Harriet Beecher Stowe. Published in 1852, the novel ""helped lay the groundwork for the Civil War"", according to Will Kaufman.[3]
Question: where was uncle tom's cabin first published
Answer: ",United States,united states,The National Era,0,0.0,0.3334132999880239,9.329901168411128e-05,2.7394510872549534e-05,0.024548249220712477,6.683164967732187e-06,1.919526291525901e-06
34,"Using the provided context, answer the question with as few words as possible. Context: The renaming of cities in India started in 1947 following the end of the British imperial period. Several changes were politically controversial, and not all proposed changes were implemented. Each had to be approved by the central government in New Delhi.
Question: when did the name of bombay change to mumbai
Answer: ",1995,1995,1995,1,1.0,0.3008019000408239,8.386172348920285e-05,2.462352874319832e-05,0.024548249220712477,6.683164967732187e-06,1.919526291525901e-06
35,"Using the provided context, answer the question with as few words as possible. Context: Philippe Petit (French pronunciation: ​[filip pəti]; born 13 August 1949) is a French high-wire artist who gained fame for his high-wire walk between the Twin Towers of the World Trade Center in New York City, on the morning of August 7, 1974 as well as his high wire walk between the Notre Dame cathedral in Paris, 1971.[1] For his unauthorized feat 400 metres (1,000 feet) above the ground – which he referred to as ""le coup""[2] – he rigged a 200-kilogram (440-pound) cable and used a custom-made 8-metre (30-foot) long, 25-kilogram (55-pound) balancing pole. He performed for 45 minutes, making eight passes along the wire. The following week, he celebrated his 25th birthday. All charges were dismissed in exchange for him doing a performance in Central Park for children.
Question: who is the guy who walked across the twin towers
Answer: ",Philippe Petit,philippe petit,Philippe Petit,1,1.0,0.3037449000403285,8.558981477551997e-05,2.513093192654667e-05,0.024548249220712477,6.683164967732187e-06,1.919526291525901e-06
36,"Using the provided context, answer the question with as few words as possible. Context: Winnie-the-Pooh, also called Pooh Bear, is a fictional anthropomorphic teddy bear created by English author A. A. Milne.
Question: where do the royalties for winnie the pooh go
Answer: ",To the Walt Disney Company.,to walt disney company,"Slesinger, Inc.",0,0.0,0.4154502000310458,0.0001162548660971,3.413482239304732e-05,0.024548249220712477,6.683164967732187e-06,1.919526291525901e-06
37,"Using the provided context, answer the question with as few words as possible. Context: A motor neuron (or motoneuron) is a neuron whose cell body is located in the motor cortex, brainstem or the spinal cord, and whose axon (fiber) projects to the spinal cord or outside of the spinal cord to directly or indirectly control effector organs, mainly muscles and glands.[1] There are two types of motor neuron – upper motor neurons and lower motor neurons. Axons from upper motor neurons synapse onto interneurons in the spinal cord and occasionally directly onto lower motor neurons.[2] The axons from the lower motor neurons are efferent nerve fibers that carry signals from the spinal cord to the effectors.[3] Types of lower motor neurons are alpha motor neurons, beta motor neurons, and gamma motor neurons.
Question: all the motor neurons that control the skeletal muscles are
Answer: ",alpha motor neurons,alpha motor neurons,Somatic motor neurons,0,0.6666666666666666,0.2677148999646306,7.601078730973161e-05,2.2318332228830057e-05,0.024548249220712477,6.683164967732187e-06,1.919526291525901e-06
38,"Using the provided context, answer the question with as few words as possible. Context: 40th President of the United States
Question: where was a time for choosing speech given
Answer: ",Dallas Texas,dallas texas,"Los Angeles County, California, U.S.",0,0.0,0.2966922000050545,8.342833022137562e-05,2.449627555612513e-05,0.024548249220712477,6.683164967732187e-06,1.919526291525901e-06
39,"Using the provided context, answer the question with as few words as possible. Context: The Second Great Awakening was a Protestant religious revival during the early 19th century in the United States. The movement began around 1790, gained momentum by 1800 and, after 1820, membership rose rapidly among Baptist and Methodist congregations whose preachers led the movement. It was past its peak by the late 1850s. The Second Great Awakening reflected Romanticism characterized by enthusiasm, emotion, and an appeal to the super-natural. It rejected the skeptical rationalism and deism of the Enlightenment.
Question: what was the purpose of a revival meeting during the second great awakening
Answer: ",To inspire religious fervor and convert people.,to inspire religious fervor and convert people,evangelizing,0,0.0,0.36395149998134,0.0001026952764335,3.015344767362547e-05,0.024548249220712477,6.683164967732187e-06,1.919526291525901e-06
40,"Using the provided context, answer the question with as few words as possible. Context: Catch Me If You Can is a 2002 American biographical crime film directed and co-produced by Steven Spielberg from a screenplay by Jeff Nathanson. The film is based on the life of Frank Abagnale, who, before his 19th birthday, successfully performed cons worth millions of dollars by posing as a Pan American World Airways pilot, a Georgia doctor and a Louisiana parish prosecutor. His primary crime was check fraud; he became so experienced that the FBI eventually turned to him for help in catching other checking forgers. The film stars Leonardo DiCaprio and Tom Hanks, with Christopher Walken, Martin Sheen, and Nathalie Baye in supporting roles.
Question: when was catch me if you can made
Answer: ",2002,2002,2002,1,1.0,0.2588060999987647,7.280202156526926e-05,2.1376172537238084e-05,0.024548249220712477,6.683164967732187e-06,1.919526291525901e-06
41,"Using the provided context, answer the question with as few words as possible. Context: The Prime Minister of Australia (sometimes informally abbreviated to PM) is the head of government of Australia. The individual who holds the office is the most senior Minister of the Crown, the leader of the Cabinet and the chairperson of the National Security Committee. The Prime Minister also has the responsibility of administering the Department of the Prime Minister and Cabinet. The office is not mentioned in the Constitution of Australia and exists only through longstanding political convention and tradition. The individual who holds the office is commissioned by the Governor-General of Australia and at the Governor-General's pleasure subject to the Constitution of Australia.
Question: when was the first australian prime minister elected
Answer: ",1901,1901,1901,1,1.0,0.2625743999960832,7.387363435449019e-05,2.169082011683806e-05,0.024548249220712477,6.683164967732187e-06,1.919526291525901e-06
42,"Using the provided context, answer the question with as few words as possible. Context: The first season of Dancing with the Stars (U.S.) debuted on ABC on June 1, 2005. Six celebrities were paired with six professional ballroom dancers. Tom Bergeron and Lisa Canning were the hosts for this season. The judges were Carrie Ann Inaba, Len Goodman, and Bruno Tonioli.
Question: who was on the first season of dwts
Answer: ",Tom Bergeron Lisa Canning Carrie Ann Inaba Len Goodman Bruno Tonioli.,tom bergeron lisa canning carrie ann inaba len goodman bruno tonioli,Trista Sutter,0,0.0,0.3807145999744534,0.0001097796595096,3.223356841340437e-05,0.024548249220712477,6.683164967732187e-06,1.919526291525901e-06
43,"Using the provided context, answer the question with as few words as possible. Context: The minimum wage in the United States is set by US labor law and a range of state and local laws. Employers generally have to pay workers the highest minimum wage prescribed by federal, state, and local law. Since July 24, 2009, the federal government has mandated a nationwide minimum wage of $7.25 per hour.[3] As of January 2018, there were 29 states with a minimum wage higher than the federal minimum.[4] From 2017 to 2018, eight states increased their minimum wage levels through automatic adjustments, while increases in eleven other states occurred through referendum or legislative action.[5][6] Washington has the highest state minimum wage at $11.50 per hour.[7]
Question: when was the minimum wage established in the united states
Answer: ",July 24 2009,july 24 2009,1938,0,0.0,0.3491434000316076,9.884294936491372e-05,2.9022325126227675e-05,0.024548249220712477,6.683164967732187e-06,1.919526291525901e-06
